NDMI,NDVI,NDVI_change,NDWI,SAR_change_dB,VH,VV,chronic_spill_mask,dark_spot_magnitude,dark_spot_mask,new_spill_mask,lon,lat
0.1357748955488205,0.5871757864952087,-0.01222294569015503,-0.5503166913986206,0.6122099614001719,-14.982584476523737,-8.131602462782137,0,0.11972080649608142,0,0,7.119148626647208,5.277602294202189
0.06600819528102875,0.5657466650009155,0.1374465823173523,-0.5600138902664185,-0.061141404191243254,-14.709086913132001,-7.8862629607017,0,-0.0562682398357245,0,0,7.164064390853183,5.277602294202189
0.23333552479743958,0.650750458240509,0.07272982597351074,-0.5850992202758789,0.14956841293612477,-13.768083783108196,-7.267779473876015,0,-0.09030253114589235,0,0,6.5352436919695185,5.322518058408165
0.18967677652835846,0.5501351952552795,-0.019264400005340576,-0.47608017921447754,0.3893137089574026,-13.829648111528797,-7.04447817201149,0,-0.24194716963993468,0,0,6.580159456175495,5.322518058408165
0.0553075410425663,0.5441859364509583,0.11204981803894043,-0.47368812561035156,-0.0499991443181127,-14.468893979418826,-7.354377306566629,0,-0.02728149382338594,0,0,6.625075220381471,5.322518058408165
-0.09211929142475128,0.4041636884212494,0.02566590905189514,-0.48406678438186646,0.17225447863708165,-14.244359889140346,-6.765301234711298,0,-0.1812595398974463,0,0,6.6699909845874465,5.322518058408165
0.2657734155654907,0.7510231733322144,0.09386730194091797,-0.6553041934967041,0.14635195324227546,-13.540151160628223,-6.185718046215232,0,-0.543754745920684,0,0,6.714906748793423,5.322518058408165
0.1693851798772812,0.732342004776001,0.14414381980895996,-0.6510186195373535,0.06771850891658993,-14.840954521632872,-7.960080812527243,0,0.2071708931261998,0,0,6.759822512999399,5.322518058408165
0.17150847613811493,0.715157687664032,0.18240201473236084,-0.6532037258148193,0.08839038154556089,-14.7863926678223,-7.589814332696191,0,0.001213222038058659,0,0,6.8047382772053755,5.322518058408165
0.09593085199594498,0.6608666181564331,0.1085500717163086,-0.6137845516204834,-0.014526395345877852,-15.113476901098242,-7.535543658862077,0,0.08306366182732772,0,0,6.849654041411351,5.322518058408165
0.14266398549079895,0.7128378748893738,0.15291154384613037,-0.6520039439201355,0.22596007347966562,-14.60947455253054,-7.403651078725498,0,-0.1351237401792454,0,0,6.894569805617327,5.322518058408165
0.10562413185834885,0.6710435152053833,0.08851289749145508,-0.6387665271759033,-0.3537314692991771,-14.993971439735168,-7.853822274878933,0,0.09134647624705203,0,0,6.939485569823304,5.322518058408165
0.06794220209121704,0.5810098052024841,0.027109622955322266,-0.5691847205162048,0.10055498612355862,-14.891739889854733,-8.204455653239446,0,0.16419849333851042,0,0,6.984401334029279,5.322518058408165
0.13480886816978455,0.6105631589889526,0.047290265560150146,-0.554190993309021,0.2684264181087368,-14.654641183417425,-7.938075902699085,0,0.08036393526929876,0,0,7.029317098235255,5.322518058408165
0.08581618219614029,0.5331648588180542,-0.0895199179649353,-0.6099502444267273,0.4089485434140556,-14.841977312061568,-8.284559327210548,0,0.2500666620284066,0,0,7.074232862441232,5.322518058408165
0.11482559144496918,0.6936026811599731,0.1699097752571106,-0.6210119128227234,-0.19006054054328203,-14.862024307771618,-8.016642928502042,0,0.009591240168781658,0,0,7.119148626647208,5.322518058408165
0.06850768625736237,0.5184905529022217,0.04183855652809143,-0.5099437236785889,0.08205558742935626,-15.19814740362168,-7.331545517353268,0,-0.30754622710028356,0,0,7.164064390853183,5.322518058408165
0.22057096660137177,0.6703216433525085,0.12117207050323486,-0.5879082679748535,0.0673615885286889,-13.929720604925443,-7.252619963985787,0,-0.09976014718386324,0,0,6.5352436919695185,5.3674338226141405
0.18500235676765442,0.4812217950820923,0.013829022645950317,-0.4005144238471985,0.1055398103983407,-13.87808323580089,-7.083428608891513,0,-0.21756238571253944,0,0,6.580159456175495,5.3674338226141405
0.10225103050470352,0.5389830470085144,0.09317883849143982,-0.49944955110549927,0.2306075698639507,-14.33751247820732,-7.343423006804869,0,-0.034198479551077646,0,0,6.625075220381471,5.3674338226141405
